Element_1,Element_2,Element_3,Element_4,Element_5,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,radius_9,radius_10,radius_11,radius_12,electronAffinity_1,electronAffinity_2,electronAffinity_3,electronAffinity_4,electronAffinity_5,electronAffinity_6,electronAffinity_7,electronAffinity_8,electronAffinity_9,electronAffinity_10,electronAffinity_11,electronAffinity_12,oxidationstate_1,oxidationstate_2,oxidationstate_3,oxidationstate_4,oxidationstate_5,oxidationstate_6,oxidationstate_7,oxidationstate_8,oxidationstate_9,oxidationstate_10,oxidationstate_11,oxidationstate_12,meltingpointSS_1,meltingpointSS_2,meltingpointSS_3,meltingpointSS_4,meltingpointSS_5,meltingpointSS_6,meltingpointSS_7,meltingpointSS_8,meltingpointSS_9,meltingpointSS_10,meltingpointSS_11,meltingpointSS_12,boilingpointSS_1,boilingpointSS_2,boilingpointSS_3,boilingpointSS_4,boilingpointSS_5,boilingpointSS_6,boilingpointSS_7,boilingpointSS_8,boilingpointSS_9,boilingpointSS_10,boilingpointSS_11,boilingpointSS_12,atomicMass_1,atomicMass_2,atomicMass_3,atomicMass_4,atomicMass_5,atomicMass_6,atomicMass_7,atomicMass_8,atomicMass_9,atomicMass_10,atomicMass_11,atomicMass_12,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,ionizationEnergy_1,ionizationEnergy_2,ionizationEnergy_3,ionizationEnergy_4,ionizationEnergy_5,ionizationEnergy_6,ionizationEnergy_7,ionizationEnergy_8,ionizationEnergy_9,ionizationEnergy_10,ionizationEnergy_11,ionizationEnergy_12,electronnegativity_1,electronnegativity_2,electronnegativity_3,electronnegativity_4,electronnegativity_5,electronnegativity_6,electronnegativity_7,electronnegativity_8,electronnegativity_9,electronnegativity_10,electronnegativity_11,electronnegativity_12,meltingpointO_1,meltingpointO_2,meltingpointO_3,meltingpointO_4,meltingpointO_5,meltingpointO_6,meltingpointO_7,meltingpointO_8,meltingpointO_9,meltingpointO_10,meltingpointO_11,meltingpointO_12,chemicalPotential_1,chemicalPotential_2,chemicalPotential_3,chemicalPotential_4,chemicalPotential_5,chemicalPotential_6,chemicalPotential_7,chemicalPotential_8,chemicalPotential_9,chemicalPotential_10,chemicalPotential_11,chemicalPotential_12,ToleranceFactor,OctahedralFactor,MaterialDensity,delta,absToleranceFactor,Element_1_1,Element_1_2,Element_1_3,Element_4_1,Element_4_2,Element_4_3,Element_4_4,Element_4_5,Ehull,p-band center,EV,EH,d-band center,exp Ehull,exp p-band center,exp EV,exp EH,exp d-band center,a,b,c,alpha,beta,gamma,Volume,ShrinkageV,ShrinkageH,FreeVolume,SpaceGroup,PointGroup,International,SymmetryOperations,OverlappingArea,OverlappingCenter,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,PG_1,PG_2,PG_3,PG_4,PG_5
Ba,Pr,Bi,Cr,Er,1,0,0,0.75,0.25,1.61,0.5525,0,0.2225,1.61,0.33,1.94,2.914027149,4.878787879,0.138198758,0.674242424,0.114690722,-14,-60.5,0,-12.5,-14,-48,-62,0.231404959,0.291666667,0.892857143,0.260416667,0.201612903,2,5.25,0,0.75,2,4.5,6.5,0.380952381,0.444444444,0.375,0.166666667,0.115384615,1000,2077.5,0,442.5,1000,1635,2635,0.481347774,0.611620795,0.4425,0.270642202,0.167931689,2143,2993.25,0,785.25,2143,2208,4351,0.715944208,0.970561594,0.366425572,0.355638587,0.180475753,137.327,80.811825,0,41.81475,137.327,38.997075,176.324075,1.699342887,3.521469238,0.304490377,1.072253496,0.237147139,3.51,7.6215,0,2.2665,3.51,5.355,8.865,0.460539264,0.655462185,0.645726496,0.4232493,0.255668359,503,637,0,147.25,503,489.75,992.75,0.789638932,1.02705462,0.292743539,0.300663604,0.148325359,0.89,1.555,0,0.31,0.89,1.245,2.135,0.572347267,0.714859438,0.348314607,0.248995984,0.145199063,1920,738.75,0,600,1920,138.75,2058.75,2.598984772,13.83783784,0.3125,4.324324324,0.29143898,-468.011,-482.786,0,-205.1915,-468.011,-277.5945,-745.6055,0.969396379,1.685951991,0.438433071,0.739177109,0.275201162,1.09008523,0.394642857,282.1799932,0.1875,0.030644669,0,0,1,0,0,0,1,0,0.367321,-1.480105,-0.771363,-0.431372,0.398918,1.443861324,0.227613788,0.462382411,0.649617208,1.490211416,11.300466,11.300466,7.992267,90,90,90,1020.616746,1.019666226,1.028379397,0.848620754,I4/mmm,15 [ D4h ],139,64,61.505216,-1.263089,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Cr,Er,1,0,0,0.6875,0.3125,1.61,0.580625,0,0.278125,1.61,0.3025,1.9125,2.772874058,5.32231405,0.172748447,0.919421488,0.145424837,-14,-59.625,0,-15.625,-14,-44,-58,0.234800839,0.318181818,1.116071429,0.355113636,0.269396552,2,5.0625,0,0.9375,2,4.125,6.125,0.395061728,0.484848485,0.46875,0.227272727,0.153061224,1000,2051.875,0,553.125,1000,1498.75,2498.75,0.487359123,0.667222686,0.553125,0.369057548,0.22136068,2143,3005.5625,0,981.5625,2143,2024,4167,0.713011292,1.058794466,0.458031965,0.484961709,0.235556156,137.327,88.01575625,0,52.2684375,137.327,35.74731875,173.0743188,1.56025473,3.841602806,0.380612971,1.462163858,0.301999961,3.51,7.741875,0,2.833125,3.51,4.90875,8.41875,0.453378542,0.715049656,0.80715812,0.577158136,0.336525612,503,633,0,184.0625,503,448.9375,951.9375,0.794628752,1.120423221,0.365929423,0.409995823,0.193355656,0.89,1.52875,0,0.3875,0.89,1.14125,2.03125,0.58217498,0.779846659,0.435393258,0.339539978,0.190769231,1920,877.1875,0,750,1920,127.1875,2047.1875,2.18881368,15.0958231,0.390625,5.896805897,0.366356281,-468.011,-510.951,0,-256.489375,-468.011,-254.461625,-722.472625,0.91596063,1.839220354,0.548041339,1.007968785,0.355016046,1.074605951,0.414732143,282.7117805,0.15625,0.029172086,0,0,1,0,0,0,1,0,0.361284,-1.215253,-1.184647,0.386096,0.426876,1.435170992,0.296634956,0.305854127,1.471225902,1.532462625,11.29968,11.29968,8.05589,90,90,90,1028.598335,1.032956704,1.035778224,0.849083565,P4/mmm,15 [ D4h ],123,16,58.821422,-1.129612,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Cr,Er,1,0,0,0.625,0.375,1.61,0.60875,0,0.33375,1.61,0.275,1.885,2.64476386,5.854545455,0.207298137,1.213636364,0.177055703,-14,-58.75,0,-18.75,-14,-40,-54,0.238297872,0.35,1.339285714,0.46875,0.347222222,2,4.875,0,1.125,2,3.75,5.75,0.41025641,0.533333333,0.5625,0.3,0.195652174,1000,2026.25,0,663.75,1000,1362.5,2362.5,0.493522517,0.733944954,0.66375,0.487155963,0.280952381,2143,3017.875,0,1177.875,2143,1840,3983,0.710102307,1.164673913,0.549638357,0.640149457,0.295725584,137.327,95.2196875,0,62.722125,137.327,32.4975625,169.8245625,1.442212253,4.225763086,0.456735565,1.930056293,0.369334825,3.51,7.86225,0,3.39975,3.51,4.4625,7.9725,0.446437089,0.786554622,0.968589744,0.761848739,0.426434619,503,629,0,220.875,503,408.125,911.125,0.799682035,1.232465544,0.439115308,0.541194487,0.242420085,0.89,1.5025,0,0.465,0.89,1.0375,1.9275,0.59234609,0.857831325,0.52247191,0.448192771,0.241245136,1920,1015.625,0,900,1920,115.625,2035.625,1.890461538,16.60540541,0.46875,7.783783784,0.442124655,-468.011,-539.116,0,-307.78725,-468.011,-231.32875,-699.33975,0.868108162,2.023142389,0.657649607,1.330518796,0.440111191,1.05956013,0.434821429,283.3804813,0.125,0.027703705,0,0,1,0,0,0,1,0,0.314071,-1.250699,-1.545207,-0.351371,0.27605,1.368986931,0.2863046,0.21326772,0.703722624,1.317913758,11.38049955,11.38049955,8.078918,90,90,90.77023525,1046.299641,1.022224792,1.033718509,0.841647359,Cmcm,8 [ D2h ],63,8,54.782782,-1.243465,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Cr,Er,1,0,0,0.5625,0.4375,1.61,0.636875,0,0.389375,1.61,0.2475,1.8575,2.527968597,6.505050505,0.241847826,1.573232323,0.209623149,-14,-57.875,0,-21.875,-14,-36,-50,0.241900648,0.388888889,1.5625,0.607638889,0.4375,2,4.6875,0,1.3125,2,3.375,5.375,0.426666667,0.592592593,0.65625,0.388888889,0.244186047,1000,2000.625,0,774.375,1000,1226.25,2226.25,0.499843799,0.815494393,0.774375,0.631498471,0.347838293,2143,3030.1875,0,1374.1875,2143,1656,3799,0.707216963,1.294082126,0.64124475,0.82982337,0.36172348,137.327,102.4236188,0,73.1758125,137.327,29.24780625,166.5748063,1.340774732,4.695292318,0.53285816,2.501924824,0.439296999,3.51,7.982625,0,3.966375,3.51,4.01625,7.52625,0.439704984,0.87394958,1.130021368,0.987581699,0.527005481,503,625,0,257.6875,503,367.3125,870.3125,0.8048,1.36940616,0.512301193,0.701548409,0.296086176,0.89,1.47625,0,0.5425,0.89,0.93375,1.82375,0.602878916,0.953145917,0.609550562,0.580990629,0.297464016,1920,1154.0625,0,1050,1920,104.0625,2024.0625,1.663688058,18.45045045,0.546875,10.09009009,0.518758685,-468.011,-567.281,0,-359.085125,-468.011,-208.195875,-676.206875,0.82500736,2.247935988,0.767257874,1.724746588,0.531028504,1.044929812,0.454910714,284.1669139,0.09375,0.026239508,0,0,1,0,0,0,1,0,0.293504,-1.48741,-1.891044,-1.013538,-0.096594,1.341118544,0.225957127,0.150914172,0.36293265,0.907924549,11.490579,11.490579,8.02613,90,90,90,1059.717279,1.02993717,1.042283357,0.837831689,P4/mmm,15 [ D4h ],123,16,49.190965,-1.467015,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Cr,Er,1,0,0,0.5,0.5,1.61,0.665,0,0.445,1.61,0.22,1.83,2.421052632,7.318181818,0.276397516,2.022727273,0.243169399,-14,-57,0,-25,-14,-32,-46,0.245614035,0.4375,1.785714286,0.78125,0.543478261,2,4.5,0,1.5,2,3,5,0.444444444,0.666666667,0.75,0.5,0.3,1000,1975,0,885,1000,1090,2090,0.506329114,0.917431193,0.885,0.811926606,0.423444976,2143,3042.5,0,1570.5,2143,1472,3615,0.704354971,1.455842391,0.732851143,1.066915761,0.434439834,137.327,109.62755,0,83.6295,137.327,25.99805,163.32505,1.252668695,5.282203858,0.608980754,3.216760488,0.512043315,3.51,8.103,0,4.533,3.51,3.57,7.08,0.433172899,0.983193277,1.291452991,1.269747899,0.640254237,503,621,0,294.5,503,326.5,829.5,0.809983897,1.54058193,0.585487078,0.901990812,0.355033153,0.89,1.45,0,0.62,0.89,0.83,1.72,0.613793103,1.072289157,0.696629213,0.746987952,0.360465116,1920,1292.5,0,1200,1920,92.5,2012.5,1.48549323,20.75675676,0.625,12.97297297,0.596273292,-468.011,-595.446,0,-410.383,-468.011,-185.063,-653.074,0.785983952,2.528927987,0.876866142,2.217531327,0.628386676,1.03069802,0.475,285.055017,0.0625,0.024779477,0,0,1,0,0,0,1,0,0.261427,-1.2337,-2.928946,-0.591987,-0.088745,1.298782127,0.291213093,0.053453348,0.55322693,0.915078889,11.46345,11.46345,8.102092,90,90,90,1064.701467,1.033010408,1.04475104,0.840718393,I4/mmm,15 [ D4h ],139,128,42.961982,-1.302054,0,0,0,0,1,0,0,0,0,0,0,1
Ba,Pr,Bi,Cr,Eu,1,0,0,0.9375,0.0625,1.61,0.4716875,0,0.0591875,1.61,0.4125,2.0225,3.413276799,3.903030303,0.036762422,0.143484848,0.029264524,-14,-63.125,0,-3.125,-14,-60,-74,0.221782178,0.233333333,0.223214286,0.052083333,0.04222973,2,5.8125,0,0.1875,2,5.625,7.625,0.344086022,0.355555556,0.09375,0.033333333,0.024590164,1000,2112.1875,0,68.4375,1000,2043.75,3043.75,0.473442817,0.489296636,0.0684375,0.033486239,0.0224846,2143,2872.5,0,112.5,2143,2760,4903,0.746040035,0.776449275,0.0524965,0.04076087,0.022945136,137.327,58.24409375,0,9.49775,137.327,48.74634375,186.0733438,2.357784132,2.817175391,0.069161563,0.194840254,0.051043045,3.51,7.0215,0,0.32775,3.51,6.69375,10.20375,0.499893185,0.524369748,0.093376068,0.048963585,0.032120544,503,646.375,0,34.1875,503,612.1875,1115.1875,0.778186038,0.821643696,0.067967197,0.055844819,0.03065628,0.89,1.63125,0,0.075,0.89,1.55625,2.44625,0.54559387,0.57188755,0.084269663,0.048192771,0.030659172,1920,212.375,0,38.9375,1920,173.4375,2093.4375,9.040612125,11.07027027,0.020279948,0.224504505,0.018599791,-468.011,-390.1155625,0,-43.1224375,-468.011,-346.993125,-815.004125,1.199672725,1.348761593,0.092139795,0.124274616,0.052910698,1.137151053,0.336919643,279.500388,0.03125,0.023323594,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Cr,Eu,1,0,0,0.875,0.125,1.61,0.503375,0,0.118375,1.61,0.385,1.995,3.198410728,4.181818182,0.073524845,0.307467532,0.05933584,-14,-62.25,0,-6.25,-14,-56,-70,0.224899598,0.25,0.446428571,0.111607143,0.089285714,2,5.625,0,0.375,2,5.25,7.25,0.355555556,0.380952381,0.1875,0.071428571,0.051724138,1000,2044.375,0,136.875,1000,1907.5,2907.5,0.48914705,0.524246396,0.136875,0.071756225,0.047076526,2143,2801,0,225,2143,2576,4719,0.765083899,0.831909938,0.104993,0.08734472,0.047679593,137.327,64.4920875,0,18.9955,137.327,45.4965875,182.8235875,2.129361993,3.018402204,0.138323127,0.41751483,0.103900707,3.51,6.903,0,0.6555,3.51,6.2475,9.7575,0.508474576,0.56182473,0.186752137,0.104921969,0.067179093,503,639.75,0,68.375,503,571.375,1074.375,0.786244627,0.880332531,0.135934394,0.119667469,0.063641652,0.89,1.6025,0,0.15,0.89,1.4525,2.3425,0.555382215,0.612736661,0.168539326,0.103270224,0.064034152,1920,239.75,0,77.875,1920,161.875,2081.875,8.008342023,11.86100386,0.040559896,0.481081081,0.037406184,-468.011,-410.105125,0,-86.244875,-468.011,-323.86025,-791.87125,1.141197638,1.445101707,0.18427959,0.266302749,0.108912749,1.118219695,0.359553571,277.5004739,0,0.021871843,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Cr,Eu,1,0,0,0.8125,0.1875,1.61,0.5350625,0,0.1775625,1.61,0.3575,1.9675,3.008994276,4.503496503,0.110287267,0.496678322,0.090247776,-14,-61.375,0,-9.375,-14,-52,-66,0.228105906,0.269230769,0.669642857,0.180288462,0.142045455,2,5.4375,0,0.5625,2,4.875,6.875,0.367816092,0.41025641,0.28125,0.115384615,0.081818182,1000,1976.5625,0,205.3125,1000,1771.25,2771.25,0.505928854,0.564573042,0.2053125,0.115913903,0.074086604,2143,2729.5,0,337.5,2143,2392,4535,0.785125481,0.89590301,0.157489501,0.141095318,0.074421169,137.327,70.74008125,0,28.49325,137.327,42.24683125,179.5738313,1.941289826,3.250586989,0.20748469,0.674447033,0.158671505,3.51,6.7845,0,0.98325,3.51,5.80125,9.31125,0.517355737,0.605042017,0.280128205,0.169489334,0.105598067,503,633.125,0,102.5625,503,530.5625,1033.5625,0.794471866,0.948050418,0.20390159,0.193308988,0.099232025,0.89,1.57375,0,0.225,0.89,1.34875,2.23875,0.565528197,0.65987025,0.252808989,0.166821131,0.100502513,1920,267.125,0,116.8125,1920,150.3125,2070.3125,7.187646233,12.77338877,0.060839844,0.777130977,0.056422642,-468.011,-430.0946875,0,-129.3673125,-468.011,-300.727375,-768.738375,1.088158058,1.556263376,0.276419384,0.430181364,0.168285228,1.099908355,0.3821875,275.8897103,0.25,0.023162085,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Cr,Eu,1,0,0,0.75,0.25,1.61,0.56675,0,0.23675,1.61,0.33,1.94,2.840758712,4.878787879,0.147049689,0.717424242,0.122036082,-14,-60.5,0,-12.5,-14,-48,-62,0.231404959,0.291666667,0.892857143,0.260416667,0.201612903,2,5.25,0,0.75,2,4.5,6.5,0.380952381,0.444444444,0.375,0.166666667,0.115384615,1000,1908.75,0,273.75,1000,1635,2635,0.523903078,0.611620795,0.27375,0.167431193,0.103889943,2143,2658,0,450,2143,2208,4351,0.806245297,0.970561594,0.209986001,0.203804348,0.1034245,137.327,76.988075,0,37.991,137.327,38.997075,176.324075,1.783743781,3.521469238,0.276646253,0.97420127,0.215461218,3.51,6.666,0,1.311,3.51,5.355,8.865,0.526552655,0.655462185,0.373504274,0.244817927,0.147884941,503,626.5,0,136.75,503,489.75,992.75,0.802873105,1.02705462,0.271868787,0.279224094,0.137748678,0.89,1.545,0,0.3,0.89,1.245,2.135,0.57605178,0.714859438,0.337078652,0.240963855,0.140515222,1920,294.5,0,155.75,1920,138.75,2058.75,6.519524618,13.83783784,0.081119792,1.122522523,0.075652702,-468.011,-450.08425,0,-172.48975,-468.011,-277.5945,-745.6055,1.039829765,1.685951991,0.368559179,0.621373082,0.231341842,1.082187066,0.404821429,274.606977,0.25,0.012930464,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Cr,Eu,1,0,0,0.6875,0.3125,1.61,0.5984375,0,0.2959375,1.61,0.3025,1.9125,2.690339426,5.32231405,0.183812112,0.978305785,0.154738562,-14,-59.625,0,-15.625,-14,-44,-58,0.234800839,0.318181818,1.116071429,0.355113636,0.269396552,2,5.0625,0,0.9375,2,4.125,6.125,0.395061728,0.484848485,0.46875,0.227272727,0.153061224,1000,1840.9375,0,342.1875,1000,1498.75,2498.75,0.543201494,0.667222686,0.3421875,0.228315263,0.136943472,2143,2586.5,0,562.5,2143,2024,4167,0.828532766,1.058794466,0.262482501,0.27791502,0.134989201,137.327,83.23606875,0,47.48875,137.327,35.74731875,173.0743188,1.649849663,3.841602806,0.345807816,1.328456278,0.274383573,3.51,6.5475,0,1.63875,3.51,4.90875,8.41875,0.536082474,0.715049656,0.466880342,0.333842628,0.194654788,503,619.875,0,170.9375,503,448.9375,951.9375,0.811453922,1.120423221,0.339835984,0.380760128,0.179567986,0.89,1.51625,0,0.375,0.89,1.14125,2.03125,0.586974444,0.779846659,0.421348315,0.328587076,0.184615385,1920,321.875,0,194.6875,1920,127.1875,2047.1875,5.965048544,15.0958231,0.10139974,1.530712531,0.095099985,-468.011,-470.0738125,0,-215.6121875,-468.011,-254.461625,-722.472625,0.995611726,1.839220354,0.460698974,0.84732693,0.298436481,1.065027759,0.427455357,273.6031178,0.25,0.00290145,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Cr,Eu,1,0,0,0.625,0.375,1.61,0.630125,0,0.355125,1.61,0.275,1.885,2.555048601,5.854545455,0.220574534,1.291363636,0.188395225,-14,-58.75,0,-18.75,-14,-40,-54,0.238297872,0.35,1.339285714,0.46875,0.347222222,2,4.875,0,1.125,2,3.75,5.75,0.41025641,0.533333333,0.5625,0.3,0.195652174,1000,1773.125,0,410.625,1000,1362.5,2362.5,0.563976031,0.733944954,0.410625,0.301376147,0.173809524,2143,2515,0,675,2143,1840,3983,0.852087475,1.164673913,0.314979001,0.366847826,0.169470249,137.327,89.4840625,0,56.9865,137.327,32.4975625,169.8245625,1.534653168,4.225763086,0.41496938,1.753562286,0.335561,3.51,6.429,0,1.9665,3.51,4.4625,7.9725,0.545963602,0.786554622,0.56025641,0.440672269,0.246660395,503,613.25,0,205.125,503,408.125,911.125,0.820220139,1.232465544,0.407803181,0.502603369,0.225133763,0.89,1.4875,0,0.45,0.89,1.0375,1.9275,0.598319328,0.857831325,0.505617978,0.43373494,0.233463035,1920,349.25,0,233.625,1920,115.625,2035.625,5.497494631,16.60540541,0.121679688,2.020540541,0.114768192,-468.011,-490.063375,0,-258.734625,-468.011,-231.32875,-699.33975,0.955000973,2.023142389,0.552838769,1.118471548,0.369969854,1.048404119,0.450089286,272.8381357,0.25,0.006930918,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Cr,Eu,1,0,0,0.5625,0.4375,1.61,0.6618125,0,0.4143125,1.61,0.2475,1.8575,2.432713193,6.505050505,0.257336957,1.673989899,0.223048452,-14,-57.875,0,-21.875,-14,-36,-50,0.241900648,0.388888889,1.5625,0.607638889,0.4375,2,4.6875,0,1.3125,2,3.375,5.375,0.426666667,0.592592593,0.65625,0.388888889,0.244186047,1000,1705.3125,0,479.0625,1000,1226.25,2226.25,0.586402785,0.815494393,0.4790625,0.390672783,0.215188097,2143,2443.5,0,787.5,2143,1656,3799,0.877020667,1.294082126,0.367475502,0.475543478,0.207291392,137.327,95.73205625,0,66.48425,137.327,29.24780625,166.5748063,1.43449337,4.695292318,0.484130943,2.273136297,0.399125483,3.51,6.3105,0,2.29425,3.51,4.01625,7.52625,0.556215831,0.87394958,0.653632479,0.57124183,0.304833084,503,606.625,0,239.3125,503,367.3125,870.3125,0.829177828,1.36940616,0.475770378,0.651522886,0.27497307,0.89,1.45875,0,0.525,0.89,0.93375,1.82375,0.610111397,0.953145917,0.58988764,0.562248996,0.287868403,1920,376.625,0,272.5625,1920,104.0625,2024.0625,5.097909061,18.45045045,0.141959635,2.619219219,0.134661109,-468.011,-510.0529375,0,-301.8570625,-468.011,-208.195875,-676.206875,0.917573384,2.247935988,0.644978564,1.449870525,0.446397506,1.032291448,0.472723214,272.279147,0.25,0.016572365,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Cr,Eu,1,0,0,0.5,0.5,1.61,0.6935,0,0.4735,1.61,0.22,1.83,2.321557318,7.318181818,0.294099379,2.152272727,0.258743169,-14,-57,0,-25,-14,-32,-46,0.245614035,0.4375,1.785714286,0.78125,0.543478261,2,4.5,0,1.5,2,3,5,0.444444444,0.666666667,0.75,0.5,0.3,1000,1637.5,0,547.5,1000,1090,2090,0.610687023,0.917431193,0.5475,0.502293578,0.261961722,2143,2372,0,900,2143,1472,3615,0.903456998,1.455842391,0.419972002,0.611413043,0.248962656,137.327,101.98005,0,75.982,137.327,25.99805,163.32505,1.346606518,5.282203858,0.553292506,2.922603811,0.465219512,3.51,6.192,0,2.622,3.51,3.57,7.08,0.566860465,0.983193277,0.747008547,0.734453782,0.370338983,503,600,0,273.5,503,326.5,829.5,0.838333333,1.54058193,0.543737575,0.837672282,0.329716697,0.89,1.43,0,0.6,0.89,0.83,1.72,0.622377622,1.072289157,0.674157303,0.722891566,0.348837209,1920,404,0,311.5,1920,92.5,2012.5,4.752475248,20.75675676,0.162239583,3.367567568,0.154782609,-468.011,-530.0425,0,-344.9795,-468.011,-185.063,-653.074,0.882968819,2.528927987,0.737118358,1.864119246,0.528239526,1.016666545,0.495357143,271.8988629,0.25,0.0260284,0,0,1,0,0,0,1,0,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1
Ba,Pr,Bi,Cr,Ga,1,0,0,0.9375,0.0625,1.61,0.45125,0,0.03875,1.61,0.4125,2.0225,3.567867036,3.903030303,0.024068323,0.093939394,0.019159456,-14,-61.8125,0,-1.8125,-14,-60,-74,0.226491405,0.233333333,0.129464286,0.030208333,0.024493243,2,5.8125,0,0.1875,2,5.625,7.625,0.344086022,0.355555556,0.09375,0.033333333,0.024590164,1000,2062.6875,0,18.9375,1000,2043.75,3043.75,0.484804412,0.489296636,0.0189375,0.009266055,0.006221766,2143,2914.8125,0,154.8125,2143,2760,4903,0.735210241,0.776449275,0.072241017,0.056091486,0.031575056,137.327,53.10403125,0,4.3576875,137.327,48.74634375,186.0733438,2.585999533,2.817175391,0.031732198,0.089395166,0.023419193,3.51,7.06275,0,0.369,3.51,6.69375,10.20375,0.496973558,0.524369748,0.105128205,0.05512605,0.036163175,503,648.375,0,36.1875,503,612.1875,1115.1875,0.775785618,0.821643696,0.07194334,0.059111792,0.0324497,0.89,1.669375,0,0.113125,0.89,1.55625,2.44625,0.533133658,0.57188755,0.127106742,0.072690763,0.046244251,1920,285.625,0,112.1875,1920,173.4375,2093.4375,6.722100656,11.07027027,0.05843099,0.646846847,0.053590088,-468.011,-372.202875,0,-25.20975,-468.011,-346.993125,-815.004125,1.257408342,1.348761593,0.053865721,0.072652016,0.030932052,1.149705016,0.322321429,279.7292965,0.25,0.03530432,0,0,1,0,0,0,1,0,0.426439,-1.493503,3.068954,-0.578887,0.118255,1.531793085,0.224584556,21.51938163,0.56052188,1.125531085,11.110849,11.110849,7.873795,90,90,90,972.0275949,1.009309465,1.020138382,0.860842002,P4/mmm,15 [ D4h ],123,16,77.14297,-1.578439,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Cr,Ga,1,0,0,0.875,0.125,1.61,0.4625,0,0.0775,1.61,0.385,1.995,3.481081081,4.181818182,0.048136646,0.201298701,0.038847118,-14,-59.625,0,-3.625,-14,-56,-70,0.234800839,0.25,0.258928571,0.064732143,0.051785714,2,5.625,0,0.375,2,5.25,7.25,0.355555556,0.380952381,0.1875,0.071428571,0.051724138,1000,1945.375,0,37.875,1000,1907.5,2907.5,0.51403971,0.524246396,0.037875,0.019855832,0.013026655,2143,2885.625,0,309.625,2143,2576,4719,0.74264674,0.831909938,0.144482035,0.12019604,0.065612418,137.327,54.2119625,0,8.715375,137.327,45.4965875,182.8235875,2.533149395,3.018402204,0.063464395,0.19156107,0.047670955,3.51,6.9855,0,0.738,3.51,6.2475,9.7575,0.502469401,0.56182473,0.21025641,0.118127251,0.075634128,503,643.75,0,72.375,503,571.375,1074.375,0.781359223,0.880332531,0.14388668,0.126668125,0.067364747,0.89,1.67875,0,0.22625,0.89,1.4525,2.3425,0.530156366,0.612736661,0.254213483,0.155765921,0.096584845,1920,386.25,0,224.375,1920,161.875,2081.875,4.970873786,11.86100386,0.116861979,1.386100386,0.107775443,-468.011,-374.27975,0,-50.4195,-468.011,-323.86025,-791.87125,1.250430994,1.445101707,0.107731442,0.155682891,0.063671335,1.142760489,0.330357143,277.5901772,0.25,0.044405223,0,0,1,0,0,0,1,0,0.431483,-1.27924,2.092953,-2.169279,0.494567,1.539538968,0.278248689,8.108825205,0.114259969,1.639788057,11.182873,11.182873,7.729339,90,90,90,966.6052307,1.013458716,1.030615736,0.865301921,I4/mmm,15 [ D4h ],139,32,72.183883,-1.291124,0,0,0,0,0,0,1,0,1,0,0,0
